message,is_useful,source_file,source_line
"typo, ics should be cis",1,corpus-useful.txt,189
Why are we commenting out gutter_config? Does it add overhead on performance when there is nothing using it?,1,corpus-useful.txt,190
copy pasted docstring,1,corpus-useful.txt,191
I think this is a POST,1,corpus-useful.txt,192
should probably pass ``` require_https=true ``` so that it logs them out of the same CIS they were logged in to,1,corpus-useful.txt,193
"also I think maybe we should start thinking about how to generalize this, since there's a very similar route calculation done in the landing page handlers. we should try to generalize what we can",1,corpus-useful.txt,194
can replace this loop with ``` ndb.delete_multi(old_rss_feed_keys) ``` provided old_rss_feed_keys is just a list of the keys (looks like it),1,corpus-useful.txt,195
"We might have to keep an eye on this, that it doesn't slow down if it generates 'hits' in the datastore.  Or have a MR that cleans up the tokens and also cleans up the unique values",1,corpus-useful.txt,196
Returns only the token,1,corpus-useful.txt,197
This could be async'd before doing the nonce stuff,1,corpus-useful.txt,198
We ended up not using the SDK -- I wonder if this auth client should be in the sdk?,1,corpus-useful.txt,199
Also if theres no next_url -- might be confusing in logs,1,corpus-useful.txt,200
`if nonce_token.is_expired:` ?,1,corpus-useful.txt,201
"The other ones should only be seen by people trying to break our shit, though they might get seen when we break our own shit... but this one could definitely happen to a real person mistakenly using the wrong credentials for the account they're trying to get to. Does making this not just a 403 screen fall under future stories?",1,corpus-useful.txt,202
"I don't see any in this PR, but is there a plan to utilize this expiry kwarg? It seems weird to let people set their own",1,corpus-useful.txt,203
"Hmm, that would be easy enough to do after the 5 minute expiry one was put. I think making it configurable adds overhead to understanding this stuff and a potential for misuse",1,corpus-useful.txt,204
Should be 401 for unauthorized,1,corpus-useful.txt,205
I agree with @dwalker-va we should either redirect user to VBC/partner dashboard where they could select correct account group. Or may be add a link in error page to go to the VBC/partner dashboard. But in both case we'll need to set vbc session in CIS,1,corpus-useful.txt,206
"I definitely don't think we need all three of these. Looks like our AccountUpdateHandler only takes AccountId and CustomerIdentifier, we should probably stick with just those 2. You could also probably use the `get_account_from_args` from that handler as well.  Or use this one and change the other one to use this one.",1,corpus-useful.txt,207
you didnt change this but extra comma after _. minorly surprised that is valid python,1,corpus-useful.txt,208
"I think it's like a trailing `,` in an list or dictionary",1,corpus-useful.txt,209
it 'should not be postable' ?,1,corpus-useful.txt,210
would prefer ```self.postable``` or ```self.isPostable``` rather than a negative boolean,1,corpus-useful.txt,211
"no tests? :( good test would be to check that something is added to self.warnings on a 200, nothing added on 4xx/5xx",1,corpus-useful.txt,212
make sure to update these usages of `notPostable`,1,corpus-useful.txt,213
"i think if we keep using fetch we gotta figure out how to unit test it. doesnt have to be now, but soon hopefully.",1,corpus-useful.txt,214
:+1:,1,corpus-useful.txt,215
If the user comes from email to the landing page and they won't have anywhere to go back to as it will open in a new tab. Should we have link to `/overview/` here ?,1,corpus-useful.txt,216
Looks like you can get the length https://msdn.microsoft.com/en-us/library/ms534105%28v=vs.85%29.aspx,1,corpus-useful.txt,217
@jprokop-va turned this off for test I think?,1,corpus-useful.txt,218
"Yeah, just demo and prod IMO",1,corpus-useful.txt,219
":+1: I think this can actually be determined by the page they're on, but I think this is neat",1,corpus-useful.txt,220
![image](https://cloud.githubusercontent.com/assets/7460285/8489052/ffaefd40-20d4-11e5-823d-36477178b3e9.png) is this intentionally called foo? lol,1,corpus-useful.txt,221
could do ``` feed = feed or legacy_feed if feed:     feed.key.delete() ```,1,corpus-useful.txt,222
"I would do: ```python feed = key.get() if feed:   return key.delete() legacy_feed = UserRssFeedModel.build_key(account_id, pid, url, legacy=True).get() if legacy_feed:   return return legacy_feed.key.delete() raise SMExceptionNotFound(""RSS Feed entity not found for Key: %r"", key) ```  This will prevent us doing an additional key.get if we find the first one.",1,corpus-useful.txt,223
what's the reasoning behind the 30 day expiry?,1,corpus-useful.txt,224
"i think if they dismiss it, we never want it to expire. they can clear their cookies ofc, but it'd be weird to see it come back after a month.",1,corpus-useful.txt,225
"`Setup Notifications` here but `Setup notifications` in the cta, not sure which but I think should be same",1,corpus-useful.txt,226
indent,1,corpus-useful.txt,227
This should already be imported from the fec-base,1,corpus-useful.txt,228
You could delete this old codes,1,corpus-useful.txt,229
I'd prefer a class over specifying it like this.,1,corpus-useful.txt,230
Shouldn't need this anon function here,1,corpus-useful.txt,231
"`return_value=self.account`, no spacing around `=`",1,corpus-useful.txt,232
shouldn't the product be 'GS' here ?,1,corpus-useful.txt,233
indent,1,corpus-useful.txt,234
"To lock FronEndCentral to 0.1.0 version for SM, this should be updated to `""FrontEndCentral"": ""https://github.com/vendasta/FrontEndCentral.git#~0.1.0""`",1,corpus-useful.txt,235
I don't think we need 2 ways to call `get_partner_whitelabel_config` as `market_id` is `None` by default.,1,corpus-useful.txt,236
What is this text binding for?,1,corpus-useful.txt,237
mauve mauve mauve mauve mauve mauve mauve mauve,1,corpus-useful.txt,238
These should be in `devDependencies` as they are required to compile css.,1,corpus-useful.txt,239
"On the second thought, I think it's good to have it in `dependencies` as they compile css which are required to run the project.",1,corpus-useful.txt,240
I think you missed test_ here: test_migrate_deletes_legacy_key,1,corpus-useful.txt,241
doc string.,1,corpus-useful.txt,242
"If we're not using cached social profile, it is better to remove these functions that caching social profile.",1,corpus-useful.txt,243
You can reduce nesting by combining these two `if`s since there is no other path. You also check `has_sm` in both branches so maybe this could be simplified further? ```py if entity.has_sm:   account = acount_key.get()   if account and entity.deleted_flag:     # delete   elif account:     # update   else:     # why isn't there a SM account? ```,1,corpus-useful.txt,244
"You don't need to do the get here, it doesn't provide any value the delete call will check that the account exists before it deletes it",1,corpus-useful.txt,245
"I think this should go in the post put hook of the account group.  Instead of tying the deleting of the SM account to the pubsub message, it would then be tied to the actuall pseudo delete of the account group",1,corpus-useful.txt,246
"with this we'd now be using the pubsub message to delete accounts when they are removed from the account group?  I don't think that will cause any issues, I just want to confirm that's the intended behaviour as we will probably still be recieving the api calls to do that.",1,corpus-useful.txt,247
"Looks like you are passing the key in here, and not the account id, I don't think that will work",1,corpus-useful.txt,248
"Since the `message` here is an account group vobject, we could maybe rename these to be a bit simpler to understand, but since we're doing stuff with `account.account_group` that might make it confusing. Just a comment for future `VMessageHandler`s.",1,corpus-useful.txt,249
"This is a weird comment, and doesn't really mean anything",1,corpus-useful.txt,250
"Most of these comments for the following properties don't provide any information, can you please remove them",1,corpus-useful.txt,251
I think this should be the same one as on the account group? (ie computed),1,corpus-useful.txt,252
"oh man, is this actually a thing for SM still? I don't have the context, maybe @utandukar-va would know",1,corpus-useful.txt,253
So if they change the business name in VBC I don't think it'll reflect here because this isn't computed right now,1,corpus-useful.txt,254
"No, they are all paid, this could be removed",1,corpus-useful.txt,255
"I would really like that to be the case too, but there's some weirdness now surrounding cases where they can change in other products.  So, I've been instructed to do it this way for now.  Hopefully there will be some work done in the near future to sort out what we're doing with customer IDs across the board.",1,corpus-useful.txt,256
they can change in different products??? Or the products themselves have customer ids that aren't related to the customer id of their parent account group? That would make sense to me,1,corpus-useful.txt,257
ya if thats the case my recommendation would be to just not migrate this data at all. it certainly doesnt mean anything to vbc or anyone else (i presume),1,corpus-useful.txt,258
`margin: 0 10px 0 0;` or only `margin-right: 10px` if possible,1,corpus-useful.txt,259
`margin: 0`,1,corpus-useful.txt,260
"I missed this in the last PR, but I think the usage of `reduce` is a little confusing here. `some` seems like the more appropriate thing semantically, and is a little less complex. ```js var hasPostableService = self.postableServices.some(function(service) {   return service.ssid == self.ssid; }); return hasPostableService; ```",1,corpus-useful.txt,261
"Could be something like this. Not sure if there is a native javascript way... ```js var validService = ko.util.arrayFirst(self.postableServices, function(service) {   return service.ssid == self.ssid; } return Boolean(validService) ```",1,corpus-useful.txt,262
seems like you just want to return a falsy value for post() if ``` !post().hasValidPostableService() ```? could check it before you assign the ``` self.post ``` observable in SocialPostLandingPage.js (or maybe the factory? not sure how that works). would remove the need for these &&s,1,corpus-useful.txt,263
"would be something like  ``` javascript var validService = self.postableServices().reduce(function(previousValue, currentValue{   return previousValue || currentValue.ssid == self.ssid }), false); ``` https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Global_Objects/Array/Reduce",1,corpus-useful.txt,264
```kwargs.get(KEYS.NAME) is None``` may be a little more clear as to what the intent of this is.,1,corpus-useful.txt,265
`should be Your Post`,1,corpus-useful.txt,266
"Can you move this up so that its beside, the declaration for the vff_base_url? Probably should be var versionedBaseUrl as well.",1,corpus-useful.txt,267
Do we need this shim here are all for jQuery? My undstanding that the jquery will always register itself a the global $ or jQuery.,1,corpus-useful.txt,268
should be ```ndb.transaction()```,1,corpus-useful.txt,269
"can this function  be changed to call super get_comment_dict, then add the profileImageUrl to the dict",1,corpus-useful.txt,270
"There is nothing, really wrong with defining the form in this fashion (and our other filters are defined this way). However, this is the old / hopefully eventually deprecated way of creating a vForm. Can we convert this to the Form fields method? EG: http://vff-dev.appspot.com/styles/filters/#simple-filter",1,corpus-useful.txt,271
"Could you just have the context as `self`here instead of `profileImageUrl`, then you could have a function on the viewmodel instead of this anonymous function in the html? Also, I'd prefer using the `visible` data-bind on these instead of the knockout control tags (not sure what to call those), if you need them or just prefer them more, I think we should at least still do indentation within them to make the scope easier to read.",1,corpus-useful.txt,272
two `coupon_name =`?,1,corpus-useful.txt,273
Should probably use `<span>` instead so that there is no hover effect.,1,corpus-useful.txt,274
"same here, `<span>` instead of `<a>`",1,corpus-useful.txt,275
"Generator could be handy here. ``` try:     original_post_idx = (i for i,item in enumerate(raw_comments) if item['socialPostId']== post_id).next()     return raw_coments[:original_post_idx], True except StopIteration:     return [], False ```",1,corpus-useful.txt,276
Do we really need `CoreSocialTestCase` here? I don't think it is needed,1,corpus-useful.txt,277
"I find the `with` syntax much more readable since it's how the code is actually called, something like ```py with self.assertRaises(ValueError):     publish_comment('agid', 'ssid', 'comment_text', None, 'post_type') ```",1,corpus-useful.txt,278
"@jprokop-va good catch, it should be something like `/_ajax/comment/post/` for the form of `object/action`",1,corpus-useful.txt,279
`dismiss` should be `dismissed` I believe,1,corpus-useful.txt,280
not a big deal but could these be in a format of an actual url. e.g. /postLandingPageUrl/,1,corpus-useful.txt,281
Require.js can't figure out that `inheritance` is a dependency based on the fact that it's a dependency for `SM.Feeds`? That seems wrong...,1,corpus-useful.txt,282
"Please don't do this `**{}`, it just requires extra effort creating a dictionary and then unpacking it. Just specify the kwargs directly: ```python self.create_partner(pid='ABC', name='Partner ABC', api_key='abc-key', hostname='partner_abc.socmktg.com') ```",1,corpus-useful.txt,283
You don't need to wrap this in another anonymous function; just pass `attachDeleteHandler` here.,1,corpus-useful.txt,284
Is the `draw.dt` event failing to trigger when the table is first drawn?,1,corpus-useful.txt,285
"This will cause the attachDeleteHandler to be called twice whenever the table is redrawn. You should only need one of these, is there a reason you have both?",1,corpus-useful.txt,286
You guys should still be hosting your own version of vForm in the project... VFF's vForm could change any time and possibly break SM.,1,corpus-useful.txt,287
if this is supposed to be the taxonomy_id I would go with ```tax_id```,1,corpus-useful.txt,288
This is a kind of gross key string. all terms should probably be hashed. eg:  ``` key_id = hashlib.md5(key_id).hexdigest() ```,1,corpus-useful.txt,289
"This is just my minor preference, but instead of indenting the entire method I would just return here if `spid` is not present. I think it makes the code more readable.",1,corpus-useful.txt,290
"Is this ""no commit"" path just for testing? If so wouldn't it be valuable to still construct the `lead_search` entity?",1,corpus-useful.txt,291
"Minor, but `get` returns `None` by default so including it as the default arg is unnecessary.",1,corpus-useful.txt,292
What is `withGritterLocation`? I've never seen it before.,1,corpus-useful.txt,293
Can you return the actual `feed` item? Usually we return the entity (or corresponding domain object) after create/update.,1,corpus-useful.txt,294
I think I'd prefer to just take all this and put it in a separate `lookup_rss_feeds` method to avoid cluttering the `get`.,1,corpus-useful.txt,295
"I think you could just `name, _, category = feed.name.partition(', ')` and then i guess test `category` exists.",1,corpus-useful.txt,296
"Can we have the function name as `is_valid_url` and do all sort of validation check for url here, instead of just checking for float value. In future there might be different issue to check something else in the url and you could just throw it in the validation function.",1,corpus-useful.txt,297
"I think we should use a regular expression match here. It's concievable that someone could post an FTP link, and this would turn an FTP link into `http://ftp://rest-of-url.tld`",1,corpus-useful.txt,298
"You can try declaring the mock above the test class (it will pass the mock into every method). See https://github.com/vendasta/VBC/blob/develop/test/views/api/v3/internal/account_group_test.py#L33 for an example.  Another option is declaring a magicmock with a return value above each test method, like  ```@mock.patch('app.views.messages.account_group.fetch_product_pid', mock.MagicMock(return_value=self.pid, tracker=None))```. Declaring a magicmock means you do not have to pass the mock into the method directly (it does its 'magic' in the background) but you also can't access it directly (to assert anything). You can combine these methods to really clean things up. I'm not sure setting the tracker property to None is required at all unless you are seeing an error with the default options.",1,corpus-useful.txt,299
You aren't returning here. Are the `kwargs` still declared above? Is it intended that the code continue to execute to the update method below if the delete flag is present?,1,corpus-useful.txt,300
"In Presence Builder, we had some cases in past where account group got deleted after few seconds of its creation and in PB account was in the middle of creation. Therefore, it caused an account which have deleted account group. Does `delete_account_entity` handles this case? I'm not sure if SM has this kind of issue or it might already be handling it.",1,corpus-useful.txt,301
`.lower()` this.,1,corpus-useful.txt,302
What's the difference between this and `deletePastPost`?,1,corpus-useful.txt,303
You should use the `get_nested_dict_value` function I created in `utils`.,1,corpus-useful.txt,304
Why are you getting `POSTED_DATETIME` instead of `SOCIAL_SERVICE_CREATED_DATETIME` from comment?,1,corpus-useful.txt,305
Should `username` have a key?,1,corpus-useful.txt,306
You could just `data.itervalues()`.,1,corpus-useful.txt,307
I believe `past_total` should be `pastTotal`.,1,corpus-useful.txt,308
`negative` if 0?,1,corpus-useful.txt,309
"suggestion, instead of passing ```now``` to both methods, why not get the current utc datetime inside each method. I think that will be cleaner.",1,corpus-useful.txt,310
"I think this can be simplified to `if len(args.get(V2_API_KEYS.ACCOUNT_TAXONOMY_ID, [])):`  edit: more simplification.",1,corpus-useful.txt,311
ma be `if not args.get(V2_API_KEYS.ACCOUNT_TAXONOMY_ID)` would work,1,corpus-useful.txt,312
Not a fan of the name. Perhaps something like AbstractTwitterSocialPost or BaseTwitterSocialPost?,1,corpus-useful.txt,313
"Personally even if you use ""TwitterObject"" I agree it should have ""Base"" or ""Abstract"" prefix to make it clear this object should not be instantiated, only its children.",1,corpus-useful.txt,314
"can also do this to remove extra ```if``` condition, i think: ```` if tag == 'archived':     tag = 'relevant'     kwargs['maxDateTime'] = get_leads_cutoff_time() elif tag == 'relevant':     kwargs['minDateTime'] = get_leads_cutoff_time() ````",1,corpus-useful.txt,315
Why the empty string in `''+leads`?,1,corpus-useful.txt,316
Minor but I think something like `get_nested_dict_value` might be more appropriate. Otherwise its just confusing why you would need a method at all to get a dict value.,1,corpus-useful.txt,317
These are _AccountModel_ keys correct? Labelling them as `agid_keys` seems misleading.,1,corpus-useful.txt,318
"This could be a little more simple/pythonic ```python product_name = NEW_APP_NAME if vconfig.is_feature_enabled('presence_builder_rebranding', self.pid) else APP_NAME context.update({     ""product_name"": context.get('wl_product_name', product_name) }) ```",1,corpus-useful.txt,320
"It'd be nice to one-line this:  ```python context.update({   'product_name': context.get('wl_product_name', NEW_APP_NAME if vconfig.is_feature_enabled('presence_builder_rebranding', self.pid) else APP_NAME) }) ```",1,corpus-useful.txt,321
Breaking maybe right before the `if`. Whatever makes sense when you've got it in PyCharm,1,corpus-useful.txt,322
Well I commented the same thing as Jesse. Gotta reload these pages every once in a while.,1,corpus-useful.txt,323
Maybe `enable_listing_builder_rebrand`?,1,corpus-useful.txt,324
Maybe.,1,corpus-useful.txt,325
Minor complaint but you shouldn't really be checking against the builtin Bool objects. Something like `{% if not enable_listing_builder_rebrand %}`,1,corpus-useful.txt,326
Why are your imports so afraid of each other? They can be closer together.,1,corpus-useful.txt,327
You have the same 2 patch decorators on 3 different tests. Typically in this case it's cleaner to set up your mocks in the `setup` method. I'll show you how to do this.,1,corpus-useful.txt,328
"Nice, I forget to do that pretty often",1,corpus-useful.txt,329
Thank PyCharm's auto importing ?,1,corpus-useful.txt,330
Does this test actually assert or check anything?,1,corpus-useful.txt,331
"I guess it didn't before, either. We can probably do something like this:  ```python field = GenericJsonField() field.data = '[]' try:   validate_json(field, []) except validators.ValidationError:   self.fail() ```  Whatcha think @jrolheiser-va ?",1,corpus-useful.txt,332
"I kind of like the `with self.assertRaises` pattern a bit better, just because you actually call the function so it makes finding usages of it easier (I think, that might not be true haha). Like this:  ```python with self.assertRaises(validators.ValidationError):   validate_json(field, 'url') ```",1,corpus-useful.txt,333
I'm not sure if I understand what you're saying...,1,corpus-useful.txt,334
"Okay, I see. I think the difference between our two approaches is that the self.fail() is explicit whereas yours is implicit. I think explicit is better in this case.",1,corpus-useful.txt,335
Could probably condense these three if statements,1,corpus-useful.txt,336
Awe so long popularity circles. Mind removing `popularity-circle` `.popularity-circle.popular` and `.popularity-circle.unpopular` from `_profile-sync.scss`,1,corpus-useful.txt,337
Should set a warning flash or an error flash for this.,1,corpus-useful.txt,338
Seems like a bunch of duplication.  Can't extract it at all?,1,corpus-useful.txt,339
"I'm guessing it's right too. The only way I know to get what it actually is, is to look at a source that has a listing on the source, and see where that url takes you. Might be hard to find one though.",1,corpus-useful.txt,340
Should this be `opendi`?,1,corpus-useful.txt,341
"I believe, for Canada at least, it's called Opendi. https://www.opendi.ca/ Not sure about the U.S. Stadtbranchenbuch appears to be the German version.",1,corpus-useful.txt,342
"Surely this, or something like this, is in _colors.scss?",1,corpus-useful.txt,343
@bjohnson-va this is the css file.  The ```_profile_sync.scss``` is using the scss variable for the colour,1,corpus-useful.txt,344
does it have to be ```eaeaea```? We have ```$SECONDARY_BACKGROUND_COLOR = #efefef``` which is pretty damn close,1,corpus-useful.txt,345
I'd prefer standardization over mock-following. Your call.,1,corpus-useful.txt,346
Dammit.  Why do we commit our CSS files :C,1,corpus-useful.txt,347
Good call.  Grab the one from the AccountGroup.,1,corpus-useful.txt,348
@rwiebe-va I think this overlaps with your work in https://github.com/vendasta/MS/pull/1705.,1,corpus-useful.txt,349
Ah yes it does... We can just do them here I suppose.,1,corpus-useful.txt,350
"No worries, couple things for this: - totalListingSyncProSources appends a space on to the end, so this will have two spaces after it. - Could you add ""additional"" after the span to make it read a little better while it loads. - Also could remove the ""+"" being appended.  i.e. https://github.com/vendasta/MS/pull/1705/files",1,corpus-useful.txt,351
could be ```.free-listing-sync h1``` since we have nothing underneath,1,corpus-useful.txt,352
We should refactor the code in `sync.py` to use this `SocialSync(self.microsite.msid).get_number_synced_profiles()` method.,1,corpus-useful.txt,353
Can delete.,1,corpus-useful.txt,354
"Looks like this is based off an older version, may want to rebase. But this should just be empty now instead of ""--"".",1,corpus-useful.txt,355
do we often leave in log statements?,1,corpus-useful.txt,356
Why is this necessary?  Your jinja condition was already doing this logic.,1,corpus-useful.txt,357
"When that happens, you often just need to be more specific with your sass.  Eg: ``` .outer_div {   .inner_div {     .additional_wrapper {       .sync-pro-header-right {         width: 290px;       }     }   } } ```",1,corpus-useful.txt,358
Crazy idea.  We could use the [jinja set keyword](http://stackoverflow.com/questions/3727045/set-variable-in-jinja) to avoid duplicating this in multiple spots  ``` { % set show_listing_sync_pro_sections = listing_sync_pro_enabled  or listing_sync_pro_active_for_account % } ```  ... and then use `show_listing_sync_pro_sections` instead of these boolean pairs.,1,corpus-useful.txt,359
See my comments: https://github.com/vendasta/MS/pull/1683,1,corpus-useful.txt,360
"You mean ""Free Listing Sync"" right?",1,corpus-useful.txt,361
yeah @rwiebe-va that's wrong...,1,corpus-useful.txt,362
"Since you're here, I would just rip out the inline stuff as well",1,corpus-useful.txt,363
"wouldn't both of those be true, anyway?",1,corpus-useful.txt,364
"I don't think the `send_message()` is needed here. When `open_dialog()` is triggered on the click of the `Activate` button it checks if there is no sales person linked to the account. If that is the case it triggers the ajax call to set hotness in ST. If there is a sales person linked to the account nothing is triggered - as the trigger will occur when they click the `Send` button in the modal.   Maybe this was a poor way of doing it, but the issue was that we wanted the hotness to be triggered on the clicking of the activate button on the banner if there is no salesperson. But if there is then it was to be triggered on the actual sending of the message.",1,corpus-useful.txt,365
Doesn't need to be declared outside the conditional and then reassigned.  It's only used the one time,1,corpus-useful.txt,366
"we should be leaving a line in between each rule, including nested ones",1,corpus-useful.txt,367
Should be indented under the jinja statement,1,corpus-useful.txt,368
"Depends who you ask.  But, agreed.",1,corpus-useful.txt,369
"""sale**s**""",1,corpus-useful.txt,370
I thought that was the expectation of our scss linter?,1,corpus-useful.txt,371
"""sale**s**"" representative",1,corpus-useful.txt,372
"Super minor, but technically this bracket should not be indented.",1,corpus-useful.txt,373
"Just fyi, when you are writing code that you know will be worked on in a separate issue it never hurts to include something like: `TODO: PRD-73: update sync numbers`.",1,corpus-useful.txt,374
Instead of requiring two separate variables I would just use `self.wl_listing_sync_pro_enabled` and `listing_sync_pro_feature_enabled` to determine if `listing_sync_pro_enabled`. I'm thinking...  ```python 'listing_sync_pro_enabled': self.wl_listing_sync_pro_enabled and listing_sync_pro_feature_enabled ``` Just makes the logic in the template simpler and I don't think there is a need to send them separately.,1,corpus-useful.txt,375
"See my note above, would simplify these logic statements.",1,corpus-useful.txt,376
"Minor, please leave a space between your variable and `%}`.",1,corpus-useful.txt,377
Well *this* file shouldn't be here :D,1,corpus-useful.txt,378
"Probably worthwhile to add a ""spinner"" icon while this message is being sent.",1,corpus-useful.txt,379
Can use `$PRIMARY_BACKGROUND_COLOR` here.  Check out `static/sass/partials/_vff_colors.scss`,1,corpus-useful.txt,380
`$PRIMARY_BORDER_COLOR`,1,corpus-useful.txt,381
"This method should probably take an account group id and use it here, (and below) right?",1,corpus-useful.txt,382
This should be a domain method.,1,corpus-useful.txt,383
I would recommend putting this in a constant at the top of the file so it is more visible and clearly defined. ```python LSP_PRICE = 24.99 ```,1,corpus-useful.txt,384
Will the `sales_person` always have a key that is the `agid`? If this is just checking that condition it will throw a `KeyError` if it does not exist. You might want to use `sales_person.get(self.microsite.agid)` instead which only returns the value if that key exists and `None` by default.,1,corpus-useful.txt,385
I believe you can just use `vapi.NoAuthAjaxHandler` instead of needing the `BaseAjaxHandler`.,1,corpus-useful.txt,386
"Minor, but I'm pretty sure by default the name is set to the variable name. I think the only reason you would want to specify `name` is if the arg name you were accepting via the api is different than the variable name you want to use in the code here.",1,corpus-useful.txt,387
"Generally we don't want to catch all the exceptions, only certain ones (if any) that you expect the code might throw and want to handle in a specific way.",1,corpus-useful.txt,388
I wouldn't worry too much if you are in a rush but `_api` is essentially already used for these ajax apis so if possible (or in the future) I would use that instead: https://github.com/vendasta/MS/pull/1643/files#diff-08e3d0d956fd7d5dbe9ef8f1b85bf8c1R211,1,corpus-useful.txt,389
For colors you should always try to use the existing scss variables if possible. They will be in the same file as the `$PRIMARY_BACKGROUND_COLOR` variable. I don't know off hand if this specific color is described there but there definitely is one for `#fff` or `white` that you are using below.,1,corpus-useful.txt,390
Any reason for removing that `vurl`?,1,corpus-useful.txt,391
The indenting here is a bit off but please leave because I adjusted it in PRD-89 so if you change this it will just create merge conflicts.  In the future please indent anything inside a jinja `{% if ... %}` or knockout `<!-- ko if: ... -->` block similar to how you would in python.,1,corpus-useful.txt,392
"You need your JS to also be behind a `{% if is_listing_sync_pro_enabled %}` block otherwise, if it is not enabled, currently the JS will still try to execute but the html will be missing (not rendered) which will likely cause errors to occur.  You can check this locally by just changing that `is_listing_sync_pro_enabled` value and making sure your page still renders without any errors.",1,corpus-useful.txt,393
"That's right.  The majority of our API endpoints use cameCase for GET params, however.",1,corpus-useful.txt,394
"We need to also check if the account group is in the US.  As, currently, LSP is only available in the US.",1,corpus-useful.txt,395
``` COMPLETE-FIX ```,1,corpus-useful.txt,396
Is this not defined somewhere in the project so we don't just have a magic value?,1,corpus-useful.txt,397
"just an fyi, `APP_NAME` can't be used for the application name as it can be changed in the whitelabel  <img width=""993"" alt=""screen shot 2016-04-04 at 8 38 00 pm"" src=""https://cloud.githubusercontent.com/assets/6391814/14260804/2ebf5904-faa5-11e5-9327-d60987efffeb.png"">",1,corpus-useful.txt,398
it's probably on the handler though if the handlers use the partner_whitelabel middleware https://github.com/vendasta/MS/blob/develop/src/app/domain/middleware/partner_whitelabel.py#L49,1,corpus-useful.txt,399
"Doesn't seem to be, right now on Test it just says ""back"" <img width=""335"" alt=""screen shot 2016-04-04 at 1 42 30 pm"" src=""https://cloud.githubusercontent.com/assets/2190961/14260898/1e8b163e-fa6b-11e5-9eff-b1283d59bdc9.png"">",1,corpus-useful.txt,400
is the name set to an empty string?,1,corpus-useful.txt,401
r'^([\w-]+(.[\w-]+)+)|(localhost)$' or r'^(\w([\w-]\*\w)\*(.\w([\w-]\*\w)\*)+)|(localhost)$' (to eliminate url like i-.am--.--.-a-url.com) Neither is perfect though...,1,corpus-useful.txt,402
I'd prefer ```python error_message = '{service_id}. Your account was not added properly. Please try again.'.format(service_id=service_id) ```,1,corpus-useful.txt,403
No semicolon needed,1,corpus-useful.txt,404
you can set a property on this class that defines ``` agid ``` as an argument for this api. ex ``` account_group_id = vapi.StringProperty(required=True) ``` this does a lot of serialization and boilerplate validation for you. I recommend checking out other apis that subclass vapi.ApiHandler.,1,corpus-useful.txt,405
I think you mean ``` GetReviewAggregate ``` ?,1,corpus-useful.txt,406
``` for google ``` can mean bajillions of things in our system(s). I'd leave that part out of the docstring,1,corpus-useful.txt,407
"i think you want to do this with knockout rather than vanilla dom manipulation. nothing technically wrong, but keeping all of our dom manipulation inside of ko view models is easier to maintain",1,corpus-useful.txt,408
you want to put this behind an _api route rather than a vform route. the _api routes are a little further down this file. anything on a vform route should probably subclass the VFormHandler class.  also your name kwarg could just be ``` name='get-review-aggregate-api' ```. I dont think the ```-name``` part is useful anyway,1,corpus-useful.txt,409
id add ajax or api to this class name because python sucks and when you have 5000 dynamically typed classes its nice to have a hint about what this thing is compared to domain objects or models ie ``` GetReviewAggregateApi ``` or ``` GetReviewAggregateAjaxHandler ```,1,corpus-useful.txt,410
setting a content type header might take care of this json translation for you.,1,corpus-useful.txt,411
"it may be better to do this json-ld-ifying in the template/javascript rather than here, particularly if this endpoint is ever re-used, so it can be agnostic of data scheme and pass back raw values instead of a fully formatted piece of markup which can be interpreted in other templates for other purposes",1,corpus-useful.txt,412
i think you probably want json. vapi will return a response formatted based on what the request is asking for so no need to set it here i think. you'd set that up in the jquery ajax configuration object.  check out https://github.com/vendasta/AA/blob/develop/src/static/script/salestool/AA.ManageLeads.js#L233 for an example of an ajax configuration interfacing with a vapi endpoint that makes this relatively pain free,1,corpus-useful.txt,413
We should probably write some unit tests for this,1,corpus-useful.txt,414
Quote marks for the name?,1,corpus-useful.txt,415
There should be no change related to GMB stuffs,1,corpus-useful.txt,416
There should be no change related to GMB stuff,1,corpus-useful.txt,417
"The $ here represents jQuery, because you are using jQuery to get the element, you don't need to do the checks in `isElementVerticallyInView` about whether jquery exists or if the element is a jquery element because it always will be.  I would suggest passing in element[0] here then `isElementVerticallyInView` can simplified to  ``` javascript var rc = element.getBoundingClientRect(); return (rc.top >= 0 && rc.bottom <= (window.innerHeight || document.documentElement.clientHeight)); ```",1,corpus-useful.txt,418
Can you be more explicit with the name of this function. I'm not sure what eol is supposed to stand for,1,corpus-useful.txt,419
It's going to be difficult to test anything that is using jquery.  I'd suggest logically separating all the stuff that uses it into it's own function so that everything else can be tested easily.   it might actually be better to pass the selector in to `isElementVerticallyInView` and do the jquery work in there  You can then test that it was called with the correct selector. and you can mock it out so it doesn't actually run the jquery part,1,corpus-useful.txt,420
"The usual convention is to make any variables that are a jquery selector or derivative start with a `$`. So `$element` in this case. Feel free not to do that, but it's helpful to reduce some mental load as you read the code.",1,corpus-useful.txt,421
Use `/* */` comments for multi-line comments (should feel familiar to your C days :smile:). I.e.  ``` /*   Comment comment comment */ ```,1,corpus-useful.txt,422
